,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL185384,-13.1415811332,-57.9712445915,4,2,4,4,4,4,4,4,4,4,4,0,4,2,4,4,4,4,4,2,4,3,4,0
CHEMBL185437,-13.3554525672,-60.7195615336,4,2,4,4,4,4,4,4,4,4,4,0,4,2,4,4,4,4,4,2,4,3,4,0
CHEMBL185511,-17.7586741045,-58.4517945456,4,2,4,4,4,4,4,4,4,4,4,0,4,2,4,4,4,4,4,2,4,3,4,0
CHEMBL185512,-13.9218985524,-47.7005235005,4,2,4,4,4,4,4,4,4,4,4,0,4,2,4,4,4,4,4,2,4,3,4,0
CHEMBL185560,-18.1046690656,-64.1354847413,4,2,4,4,4,4,4,4,4,4,4,0,4,2,4,4,4,4,4,2,4,3,4,0
CHEMBL186112,37.9142243399,36.3716042405,4,0,4,3,4,3,4,4,3,4,3,0,1,1,3,2,3,3,4,2,3,3,0,0
CHEMBL18772,-32.9227686779,9.20641307082,2,0,3,3,4,2,4,4,4,1,4,0,1,1,3,2,2,0,1,2,2,4,4,0
CHEMBL18840,32.0424907682,15.2318765887,4,3,4,4,4,4,4,4,3,4,3,0,4,2,4,4,4,4,4,2,3,2,0,0
CHEMBL1910139,-14.7600265386,-39.0017009446,1,3,2,2,0,1,1,2,1,1,1,3,2,3,2,1,2,0,3,0,0,2,1,2
CHEMBL1910140,-10.338982032,-44.6843953424,1,3,2,2,0,1,1,2,1,1,1,3,2,3,2,1,2,0,3,0,0,2,1,2
CHEMBL1910141,-12.7504241676,-37.8667273678,1,3,2,2,0,1,1,2,1,1,1,3,2,3,2,1,2,0,3,0,0,2,1,2
CHEMBL1914488,55.3142833953,27.1728617546,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1916744,8.45223875366,-36.9036805824,1,3,2,2,0,2,2,1,0,1,1,3,2,1,2,1,0,0,2,1,0,1,1,2
CHEMBL1916745,6.56200436326,-34.3781896147,1,3,2,2,0,2,2,1,0,1,1,3,2,1,2,1,0,0,2,1,0,1,1,2
CHEMBL1916746,7.63213532665,-37.141141693,1,3,2,2,0,2,2,1,0,1,1,3,2,1,2,1,0,0,2,1,0,1,1,2
CHEMBL1917330,53.9154136193,26.5794158466,3,0,1,0,1,3,0,0,2,2,0,1,0,1,1,0,1,2,0,3,1,0,3,4
CHEMBL1917331,58.0648041498,30.894347459,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,4
CHEMBL1917332,56.0060695743,32.4585914051,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917333,56.4349706984,32.7932238799,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917334,54.8352948128,29.2924962432,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917335,56.2244877445,32.4615247087,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917336,52.5025389172,28.783368046,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917337,56.3090548861,37.5386430551,3,1,1,0,1,0,0,0,2,2,0,1,3,1,1,0,1,2,0,3,1,0,3,1
CHEMBL1917338,54.7329376924,37.1112521614,3,1,1,0,1,0,0,0,2,2,0,1,3,1,1,0,1,2,0,3,1,0,3,1
CHEMBL1917339,56.6455586025,35.2653517328,3,1,1,0,1,0,0,0,2,2,0,1,3,1,1,0,1,2,0,3,1,0,3,1
CHEMBL1917340,55.4937449719,37.462654122,3,1,1,0,1,0,0,0,2,2,0,1,3,1,1,0,1,2,0,3,1,0,3,1
CHEMBL1917341,-15.7505824961,32.1433493235,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917342,-6.46080789261,34.9696404243,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917343,-8.87879420121,35.5627769401,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917344,-10.7117578405,35.1098322626,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917345,-14.1016871973,34.7715237018,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917346,51.9982013483,30.7976922664,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917347,53.9873089957,32.1255386472,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917348,52.3561514419,29.4549768574,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917349,-8.6505647506,49.3022073115,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917350,-9.5847725905,49.103492113,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL1917351,-8.18372126094,41.1252160142,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917352,-11.0704732374,41.6043543523,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917353,-12.1152391958,44.9898753755,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,3,1
CHEMBL1917354,-11.568082113,28.4686182811,3,0,1,0,1,2,0,0,2,2,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917355,-8.1810456498,30.1603265916,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917356,-11.0972895894,30.335425746,3,0,1,0,1,2,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917357,-9.23300041394,32.4091793274,3,0,1,0,1,3,0,0,2,0,0,1,0,3,1,0,1,2,0,3,1,0,2,1
CHEMBL1917358,-9.38175804323,42.0043577342,3,0,1,0,1,0,0,0,2,2,0,1,0,3,1,0,1,2,0,3,1,0,3,1
CHEMBL1917359,-9.20609530136,45.0441254346,3,0,1,0,1,0,0,0,2,2,0,1,0,3,1,0,1,2,0,3,1,0,3,1
CHEMBL1917360,-11.0162867876,43.9018987453,3,0,1,0,1,0,0,0,2,2,0,4,0,3,1,0,1,2,0,3,1,0,3,4
CHEMBL19215,18.0646016466,24.2806778849,2,3,2,4,3,3,3,2,3,4,3,4,2,3,0,3,4,4,4,2,3,3,4,3
CHEMBL193435,13.1650772085,32.3808674574,4,4,4,4,3,4,4,4,4,4,4,0,1,3,4,4,3,3,4,2,3,3,4,1
CHEMBL193639,11.1473194372,35.5227069457,4,4,4,4,3,4,4,4,4,4,4,0,1,4,4,4,3,3,4,2,3,3,4,1
CHEMBL1940402,-20.7063594507,-34.4177917038,2,3,4,3,3,3,3,3,4,3,4,1,4,4,4,4,3,3,3,1,4,3,4,0
CHEMBL1940403,-20.7873233587,-32.4787829628,2,3,4,3,3,0,3,3,4,3,4,1,4,4,4,4,3,3,3,1,4,3,4,0
CHEMBL1940404,-22.2997145982,-35.6974975527,2,3,4,3,3,3,3,3,4,3,4,1,4,4,4,4,3,3,3,1,4,3,4,0
CHEMBL1940418,14.154478307,-40.9108881433,2,0,3,3,3,3,3,3,1,3,4,1,1,1,4,4,2,0,1,1,0,1,1,0
CHEMBL1940419,13.0799244853,-39.5977213005,2,0,3,3,3,3,3,3,1,3,4,1,1,1,4,4,2,3,1,1,0,1,1,0
CHEMBL1940420,14.0825343869,-39.7664269357,1,3,3,3,3,3,3,3,1,3,4,1,1,1,4,4,2,0,1,1,0,1,1,0
CHEMBL194206,25.2154587216,-3.97421544543,1,3,2,2,3,2,4,3,1,3,4,4,2,1,0,3,2,2,3,0,2,3,3,4
CHEMBL1946254,-16.2138362301,-25.4699610386,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL1946255,-19.8791793218,-26.1619580848,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL1946257,-23.4916108103,-23.1882429963,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,2,1,3,3
CHEMBL1946258,-22.198086795,-22.199130755,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,2,1,3,3
CHEMBL194659,15.0128179828,36.226770815,4,4,4,4,3,4,4,4,4,4,4,0,1,4,4,4,3,3,4,2,3,3,4,1
CHEMBL195706,14.4252032238,38.1834915408,4,4,4,4,3,4,4,4,4,4,4,0,1,4,4,4,3,3,4,2,3,3,4,1
CHEMBL196169,28.0166347745,-8.84872535434,1,3,2,2,3,2,4,3,1,3,4,4,2,1,0,3,2,2,3,0,2,3,3,4
CHEMBL196370,24.4903603011,-6.1984592516,1,3,2,2,3,2,4,3,1,3,4,4,2,1,0,3,2,2,3,0,2,3,3,4
CHEMBL196514,14.3627406396,-33.9231744241,0,3,2,2,0,2,1,3,3,4,3,4,3,3,0,3,0,1,3,4,1,4,2,4
CHEMBL196598,27.4681306015,-5.60364253936,1,3,2,2,3,2,4,3,1,3,4,4,2,3,0,3,2,2,3,0,2,3,3,4
CHEMBL197408,24.4188244151,-10.4019018298,1,3,2,2,3,2,4,3,1,3,4,4,2,1,0,3,2,2,3,0,2,3,3,4
CHEMBL197796,24.3811517938,-7.87798174294,1,3,2,2,3,2,4,3,1,3,4,4,2,1,0,3,2,2,3,0,2,3,3,4
CHEMBL198463,6.48616234539,30.7481378205,0,3,0,2,0,2,2,3,4,4,3,2,3,3,3,2,2,1,3,0,1,4,2,2
CHEMBL2011865,30.0713237,12.1739051496,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
CHEMBL202780,-39.8097817147,24.1845261629,4,0,4,0,1,4,0,0,2,2,0,1,0,1,1,0,1,2,0,3,2,4,3,1
CHEMBL203013,27.3675446753,-15.2028694566,2,3,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4
CHEMBL2031737,-25.4604573202,-14.9079061273,4,3,3,2,3,3,3,3,4,4,3,4,3,3,0,2,3,4,0,4,4,4,4,4
CHEMBL2037430,-18.515716686,-27.1942799993,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL2037431,-16.0405318345,-24.2986389189,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL2037432,-17.5820082434,-28.5950519936,2,3,4,3,3,3,3,3,1,1,3,3,3,4,3,2,2,3,3,4,0,1,3,3
CHEMBL2037518,-27.9374251826,-39.7217379306,2,3,3,3,3,3,2,3,1,1,3,3,3,1,3,2,2,3,3,4,2,1,3,3
CHEMBL2037519,-27.9707416374,-28.1116025471,2,3,3,3,3,2,2,3,1,1,3,3,3,0,3,2,2,3,3,4,2,1,3,3
CHEMBL2037520,-20.0232014337,-20.4033429586,0,3,0,2,3,1,2,3,1,1,3,3,3,0,3,2,2,3,3,4,2,1,3,3
CHEMBL2037521,-23.6876238879,-27.8159301149,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL2037522,36.1171579092,-3.44088679702,2,3,3,3,3,3,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL2037523,37.3945469641,-2.69122101713,2,3,3,3,3,3,2,3,1,1,3,3,3,1,3,2,2,3,3,4,0,1,3,3
CHEMBL2037526,-24.2599164837,-21.8007772394,0,3,2,2,2,1,1,2,1,1,3,3,3,0,3,2,0,3,3,4,2,1,3,3
CHEMBL2037527,-27.5910565031,-23.6222450734,2,3,3,3,3,4,2,3,1,1,3,3,3,0,3,2,2,3,3,4,2,1,3,3
CHEMBL2037528,-24.1807632702,-23.8625790111,2,3,3,3,3,2,2,3,1,1,3,3,3,1,3,2,2,3,3,4,2,1,3,3
CHEMBL2037529,-27.6508278975,-28.851099189,2,3,3,3,3,2,2,3,1,1,3,3,3,0,3,2,2,3,3,4,2,1,3,3
CHEMBL2037530,-26.0526731704,-22.4879401821,2,3,3,3,3,2,2,3,1,1,3,3,3,0,3,2,2,3,3,4,2,1,3,3
CHEMBL2037531,-28.1840789757,-36.0304567744,2,3,3,3,3,1,2,3,1,1,3,3,3,1,3,2,2,3,3,4,2,1,3,3
CHEMBL204171,51.4997331662,34.2274575606,4,0,4,4,1,0,0,0,2,2,0,2,3,1,1,0,1,2,0,3,1,0,3,4
CHEMBL2058407,40.0192469993,6.41474055067,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2058416,42.9039461928,3.8874486067,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2058427,40.502697492,3.34548573622,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2059590,-15.0004395676,20.8153738151,4,3,4,4,2,3,3,4,4,4,4,4,0,3,3,3,4,4,4,4,3,4,4,4
CHEMBL20666,26.3656692246,33.705343578,4,0,4,4,4,4,4,4,3,3,3,0,1,3,3,2,4,4,4,2,4,3,0,0
CHEMBL2079256,8.7427257312,-34.2036116396,1,3,2,2,0,2,2,1,0,1,1,3,2,1,2,1,0,0,2,1,0,1,1,2
CHEMBL2087337,-15.8331812198,23.4751835174,4,1,4,4,2,4,3,4,4,4,4,4,0,3,3,3,4,4,4,4,3,4,4,4
CHEMBL209324,-8.26604189467,33.8149384617,3,0,1,0,1,2,0,0,2,0,0,1,0,1,1,0,1,0,0,3,1,1,2,2
CHEMBL209821,22.1242719466,-35.5026573939,3,1,1,0,1,1,0,0,1,0,1,3,2,1,1,3,2,0,0,4,0,4,2,4
CHEMBL210514,8.47582592399,-10.2773332303,2,3,2,4,3,3,4,4,4,4,4,4,2,3,2,1,4,4,4,4,3,4,4,4
CHEMBL2112882,24.5494738318,15.0327416191,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,3,4,4,4,4,3,4,0,3
CHEMBL2112936,-29.0864855648,-31.775488428,4,3,4,4,3,3,4,4,4,4,4,4,4,2,2,3,4,4,4,4,3,4,4,4
CHEMBL2113386,21.2976841002,18.0433775513,3,1,4,0,1,0,3,0,3,4,3,4,3,2,2,3,3,4,4,4,2,2,3,4
CHEMBL213987,3.21298585502,-1.08755236068,1,3,2,2,2,3,4,4,2,3,4,4,1,3,2,4,1,4,4,4,4,4,3,4
CHEMBL214335,2.75892209512,-15.8392418597,1,3,3,3,4,2,4,3,3,4,4,4,1,2,4,4,3,0,4,4,3,4,4,4
CHEMBL2158025,19.3462528658,4.92774572347,1,3,2,2,2,0,3,2,2,3,0,4,2,0,0,3,1,3,0,3,4,3,3,3
CHEMBL2158026,11.0823770608,-6.2245543972,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158027,3.15092561655,-4.14745962732,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158028,6.13374454533,1.63247446351,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158029,5.2422342452,-3.80295155563,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158030,2.7200793734,-4.30248226249,1,3,2,2,2,3,3,2,2,3,0,2,2,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2158031,16.1601607978,-8.94355413981,1,3,2,2,2,3,3,2,2,3,0,4,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158032,7.81914682382,-12.0558949584,1,3,2,2,2,3,3,2,2,3,0,4,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158033,-58.2203721937,-17.2428946694,4,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2158034,13.3246702864,-1.44973617806,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158035,13.5027960263,-0.621608196539,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158036,12.6110421019,4.23112418352,1,3,2,2,2,0,3,2,2,3,0,2,4,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2158037,1.92096079269,-8.09107975646,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2158038,1.70866787312,-7.86882713392,1,3,2,2,2,3,3,2,2,3,0,2,2,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2158039,17.9461294736,-4.92078891973,1,3,2,2,2,3,3,2,2,3,0,4,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159306,13.6826110111,-11.5551312125,1,3,2,2,2,3,3,2,2,3,0,4,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159307,10.5564420502,-10.7147878886,1,3,2,2,2,3,3,2,2,3,0,4,4,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159308,-52.9445193418,-22.898543372,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159309,-55.7394620823,-24.2358292434,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159310,-67.9724095437,-24.3279604249,3,1,1,0,1,0,0,0,2,4,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159311,16.2802020917,-0.44880302304,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159312,13.6590188247,-7.70805234274,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159313,13.8235540798,-11.4011990703,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159314,5.83012410815,-4.83664906127,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159315,9.21715189853,-1.50718219325,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159316,12.3075330418,3.28630853527,1,3,2,2,2,3,3,2,2,3,0,2,4,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2159317,8.1463273005,-8.00120389326,1,3,2,2,2,3,3,2,2,3,0,2,2,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2159318,-1.77297700398,-13.7503278767,1,3,2,2,2,3,3,2,2,3,0,2,2,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2159319,18.9694153542,1.05362291252,1,3,2,2,2,3,3,2,2,3,0,2,2,0,0,3,1,3,0,3,4,3,3,3
CHEMBL2159320,4.26583432478,-0.70017219652,1,3,2,2,2,3,3,2,2,3,0,2,4,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2159321,-55.5975799857,-26.2660765552,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159322,-57.245487903,-24.3502973029,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159323,-65.3215759957,-21.4686143277,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159454,-69.4783169293,-18.148530701,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159455,-61.3743377868,-30.6167454012,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159456,-61.2248899824,-31.1183981501,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159457,-58.8611777149,-16.7270551768,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159458,-60.8017800202,-16.0152302452,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159459,-60.0739947984,-16.5911102653,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159460,-57.2532026342,-17.8646148118,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159461,-58.2251697959,-12.9210001493,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159462,-57.6919790689,-15.1253313802,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159463,8.23885017235,-7.61379267755,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159464,-62.2588250838,-21.5039730807,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159465,-61.5387135848,-18.0715690346,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159466,-67.4829717588,-14.4393949611,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159467,9.23408672206,-3.35894229381,1,3,2,2,2,3,3,2,2,3,0,2,2,4,0,3,1,3,0,3,4,3,3,3
CHEMBL2159468,17.3743239689,-6.24374225067,1,3,2,2,2,3,3,2,2,3,0,2,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159469,16.7783426168,-7.48929388471,1,3,2,2,2,3,3,2,2,3,0,4,2,3,0,3,1,3,0,3,4,3,3,3
CHEMBL2159470,-60.845725953,-23.6619226835,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159471,-59.7338653744,-24.9363201323,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159472,-60.7512425882,-25.7195867576,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159473,-64.8710324563,-29.0228996854,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159474,-55.7854034681,-26.4939936618,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159475,-57.1813393396,-31.095941907,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159476,-55.5234255123,-28.7031291217,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159477,-58.6307630883,-21.386059382,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159478,-67.643707932,-20.7537074582,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159479,-63.1865506408,-18.9543879294,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159480,-61.3893381904,-22.9714652177,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159481,-62.8049690503,-18.7127827782,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159482,-62.7270802139,-17.2272551232,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159483,-65.8526247722,-15.8300836239,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159484,-62.8641950197,-20.5527185111,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159485,-57.8377438432,-18.4202912872,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159486,-60.9460877172,-12.8717951192,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159487,-50.8822695958,-27.7339521452,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159488,-50.6371628813,-24.3160041762,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159489,-65.6130788099,-13.6438193854,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159490,-56.4065401314,-27.7964105749,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2159491,-53.1595741787,-29.4867539443,3,1,1,0,1,0,0,0,2,3,0,2,0,0,1,0,1,3,0,3,4,3,3,3
CHEMBL2159492,-64.7342425232,-12.199511982,3,1,1,0,1,0,0,0,2,3,0,2,0,3,1,0,1,3,0,3,4,3,3,3
CHEMBL2164327,43.8858071927,34.0348362831,4,0,4,4,4,3,3,4,4,4,4,4,1,3,3,2,3,3,4,4,3,4,4,4
CHEMBL2164328,-40.7649863616,2.27977999048,1,3,3,3,4,2,4,3,1,3,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164329,-44.0718058652,9.95145309028,2,0,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164330,-42.991997671,8.0880737871,2,0,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164331,-40.8138162459,4.79965748861,2,0,3,3,4,2,4,3,1,1,2,0,1,1,3,2,2,0,1,0,2,2,0,0
CHEMBL2164332,-37.0935207951,5.13996598031,2,0,3,3,4,2,4,3,1,1,2,0,1,1,3,2,2,0,1,0,2,2,0,0
CHEMBL2164333,-42.3584410869,7.70804136199,2,0,3,3,4,2,4,3,1,1,2,0,1,1,3,2,2,0,1,0,2,2,0,0
CHEMBL2164334,-41.8137710626,10.5478314979,2,0,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164335,-45.2464387151,6.26542852089,2,0,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164336,-41.8646449765,2.41572573624,1,3,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
