,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL161279,16.9601071017,-3.21441759804,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161283,13.4650532799,-5.45085493124,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161346,13.3334560279,-5.98796306022,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161376,17.1317922582,1.68140825906,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161456,13.1500753333,-4.71525476932,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161475,18.2727651047,-2.84004287973,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161479,13.7289323233,-2.42438816166,1,3,2,1,3,0,0,3,2,4,2,3,1,2,3,3,2,3,1,2,1,0,2,3
CHEMBL161516,18.399402152,-2.67493739518,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161534,15.4630172735,22.2558075503,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL161538,17.9538424714,-2.07327844456,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161565,18.1847372385,-2.71498045754,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161568,15.499276848,0.604661349066,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161624,15.1396348872,21.6467993403,0,1,0,2,0,3,2,2,3,1,2,2,4,4,4,4,3,2,3,2,3,2,0,2
CHEMBL161627,15.029164848,-4.63824670884,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161645,14.0594431875,-4.18214440306,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161646,13.6201525844,-1.59514083812,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161679,15.87569604,1.08714810269,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161743,15.8671616918,0.947126664503,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161771,12.5651819708,-0.971724264205,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161781,15.3714104964,22.2888178756,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL161785,15.3734828693,0.830173995167,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161796,13.6364557311,22.8559379533,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL161800,15.6092702261,2.30789454199,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161801,18.2303423123,-2.89317434273,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL161825,13.4084686674,21.819662402,2,1,0,2,1,1,2,2,3,1,2,2,4,3,4,4,3,2,3,2,3,2,0,2
CHEMBL162129,15.91548853,1.45846584255,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL162355,13.1860858086,-4.65736006106,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL162536,15.1653222789,21.0992935799,2,1,4,2,4,4,4,2,3,1,2,2,4,4,4,4,3,2,3,2,3,4,0,2
CHEMBL162591,13.6540573954,22.8899546089,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL162595,15.9977916225,0.0406696855707,3,3,4,4,3,0,0,3,2,4,2,3,1,3,3,3,2,3,2,2,1,0,2,3
CHEMBL1627,-11.155045234,-0.411994101248,3,1,3,4,2,2,4,4,1,4,4,4,4,1,3,4,2,4,3,4,1,4,4,4
CHEMBL1632158,-23.9211043283,5.1172037351,3,3,4,4,2,0,4,4,1,4,1,2,1,3,1,1,3,4,3,4,1,4,4,4
CHEMBL1632174,-23.9208325134,5.12502446291,3,3,4,4,2,0,4,4,1,4,1,2,3,3,1,1,3,4,3,4,1,4,4,4
CHEMBL1632409,22.5112453904,-24.1534419901,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,4
CHEMBL1632410,29.938861068,-17.4417010023,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,0,4,4,4,4
CHEMBL1632411,-20.7753079693,-12.7312602475,4,1,3,3,1,3,2,1,4,4,4,0,3,2,4,0,4,4,4,0,4,2,3,0
CHEMBL1632412,-20.7525500774,-12.7246654023,4,1,3,3,1,3,2,1,4,4,4,0,3,2,4,0,4,4,4,0,4,2,3,0
CHEMBL1632413,-22.3326009055,-13.0568934972,4,1,3,3,4,4,4,1,4,4,4,0,3,4,4,0,4,4,4,0,4,2,3,0
CHEMBL1632414,-21.4264153827,-13.114539529,4,1,3,3,1,3,2,1,4,4,4,0,3,0,4,0,4,4,4,0,4,2,3,0
CHEMBL1641821,18.0145663165,8.25196007683,2,3,0,3,1,0,2,1,3,2,3,3,4,4,3,4,4,3,4,4,4,4,3,3
CHEMBL1641822,18.3872398813,10.138252066,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641823,17.0423058421,9.78854377568,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641824,19.4155837423,11.0671547596,2,3,0,3,1,1,2,2,3,2,3,3,4,4,2,2,4,3,4,4,4,1,3,3
CHEMBL1641825,17.3244846828,11.0824526148,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641826,16.9976932576,11.0633800491,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641827,17.2968998828,9.1740555816,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641828,20.9089456888,11.2585650212,2,3,0,3,1,1,2,2,3,2,3,3,3,1,2,2,4,3,4,4,4,1,3,3
CHEMBL1641829,18.2048167499,9.82802981424,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641830,18.3112551303,8.12098037049,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641831,16.6385776202,10.5975637631,2,3,0,3,1,1,2,2,3,2,3,3,2,4,2,2,4,3,4,4,4,1,3,3
CHEMBL1641832,17.067484261,10.6692056604,2,3,0,3,1,1,2,2,3,2,3,3,4,4,2,2,4,3,4,4,4,1,3,3
CHEMBL1641833,16.3253463577,10.2820635583,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641834,18.4756540819,9.41987044541,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641835,17.3563557173,11.0071573239,2,3,0,3,1,1,2,2,3,2,3,3,4,4,2,2,4,3,4,4,4,1,3,3
CHEMBL1641836,20.3013856025,7.89816598246,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641837,20.4204050092,8.20271430015,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641838,20.3853958187,8.58581248191,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641839,18.6030838649,8.68083062973,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641840,17.839846372,9.50313598575,2,3,0,3,1,1,2,2,3,2,3,3,2,2,4,2,4,3,4,4,4,1,3,3
CHEMBL1641841,17.001469421,8.77415568589,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641842,17.2527940348,11.5514664395,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641843,13.564001272,10.3699004882,2,3,0,3,1,4,2,4,3,4,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641844,17.1588783572,13.1148845951,2,3,0,3,1,1,2,2,3,4,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641845,14.5615117312,9.8757899468,2,3,0,3,1,1,2,2,3,4,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641846,16.6344348988,9.74370396631,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641847,17.1547979434,10.2247289052,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641848,19.2346476028,10.3159896619,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641849,18.6022534282,9.76951616519,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641850,19.4471005422,10.5747675414,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641851,19.5596282069,10.9226152882,2,3,0,3,1,1,2,2,3,2,3,3,3,1,2,2,4,3,4,4,4,1,3,3
CHEMBL1641852,16.8301820947,10.3575711543,2,3,0,3,1,1,2,2,3,2,3,3,4,4,2,2,4,3,4,4,4,1,3,3
CHEMBL1641853,19.4689055742,10.4584048436,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641854,17.9444106444,10.9518307732,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1641855,19.2843427114,11.3784565519,2,3,0,3,1,1,2,2,3,2,3,3,2,2,2,2,4,3,4,4,4,1,3,3
CHEMBL1642113,18.9653675597,10.8955478297,2,3,0,3,1,1,2,2,3,2,3,3,3,1,2,2,4,3,4,4,4,1,3,3
CHEMBL1672288,-7.92712707501,10.2733795282,4,4,4,2,4,4,4,2,4,4,2,0,4,4,4,4,4,4,4,2,4,4,2,0
CHEMBL1688939,19.8251121425,-21.2681813694,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688940,19.7934695706,-21.3988051242,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688941,19.8098476168,-21.3512052687,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688942,19.5982891472,-22.5798034635,4,0,4,4,1,1,2,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688943,19.6138522697,-22.5066280607,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688944,19.4782905823,-22.5775548316,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688945,18.7656831677,-24.7617746478,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688946,17.9890643488,-21.9295895935,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688969,20.0110382619,-23.8202947576,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688970,17.8212967312,-22.6379063734,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688971,19.2512818618,-23.2350694739,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688972,18.4290343246,-22.9704529726,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688973,18.6564480127,-22.6455971715,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688974,19.4797346632,-23.3282477199,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688975,24.7739453118,-26.3762979508,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688976,19.4186776262,-23.3005276192,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688977,17.0679444978,-23.9304687752,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688978,19.3498607262,-23.8216696342,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,3
CHEMBL1688979,17.1849937657,-21.9818186646,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3
CHEMBL1688981,16.9571749871,-21.7368284367,4,0,4,4,1,1,3,0,4,4,4,4,2,2,2,2,4,4,4,4,4,1,4,3
CHEMBL1688982,16.9690667252,-21.7523543738,4,0,4,4,1,4,1,0,4,4,4,4,2,2,2,2,4,4,4,4,4,1,4,3
CHEMBL175741,22.2497783559,-4.48765624626,2,0,0,4,1,1,2,1,4,3,4,0,4,2,4,4,4,4,4,0,4,1,4,0
CHEMBL175771,28.6667659378,-21.9031784426,2,0,0,2,1,1,2,0,4,3,4,4,4,0,4,4,4,4,4,0,4,4,4,4
CHEMBL175782,29.3301814327,-23.0116146562,2,0,0,4,1,3,2,1,4,3,4,0,4,0,4,4,4,4,4,0,4,2,4,0
CHEMBL175800,28.1061984397,-22.813461486,2,0,0,2,1,3,2,2,4,3,4,0,4,0,4,4,4,4,4,2,4,4,4,0
CHEMBL176018,28.8095496729,-21.7924693697,2,0,0,2,1,1,2,0,4,3,4,0,4,0,4,0,4,4,4,2,4,4,4,1
CHEMBL176105,29.3040631675,-22.9273369652,2,0,0,4,1,3,2,1,4,3,4,0,4,0,4,4,4,4,4,0,4,2,4,0
CHEMBL176178,29.2933797528,-22.9430866731,2,0,0,2,1,4,2,4,4,3,4,4,4,0,4,4,4,4,4,0,4,2,4,3
CHEMBL176269,29.3068138958,-23.3804002867,2,0,0,4,1,1,2,1,4,3,4,0,4,0,4,4,4,4,4,0,4,2,4,0
CHEMBL1765111,24.0159346509,15.1930958194,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL176608,28.0703027111,-23.1940345902,2,0,0,2,1,1,2,2,4,3,4,0,4,0,4,4,4,4,4,2,4,4,4,0
CHEMBL1767134,22.9769568966,17.0152845599,1,1,2,4,3,4,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767135,22.7569428235,16.9796000621,1,1,2,4,3,4,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767136,21.8531455664,17.5410413784,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767137,22.0369545776,18.3370834407,1,1,2,4,3,3,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767138,21.6556785023,18.4381988816,1,1,2,4,3,0,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767139,21.9605153013,18.304989347,1,1,2,4,3,3,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767140,21.8940750947,18.682168092,1,1,2,4,3,0,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767141,21.3056281398,18.588105161,1,1,2,4,3,0,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767142,21.4204051017,18.6579172407,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767143,21.2933517142,18.8050018425,1,1,2,4,3,0,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767144,21.242499577,18.6646923425,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767145,21.5542669776,18.3272979704,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767146,23.0631698255,18.7712454858,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767147,21.9627330153,18.3590494943,1,1,2,4,3,0,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767148,21.2549699303,18.6912641054,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767149,21.0675491286,18.5937023849,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767150,22.0412815019,18.3618474967,1,1,2,4,3,3,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767151,20.654509124,19.3553202323,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767152,20.7781697159,19.2254228352,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767153,20.6245182112,19.3656256077,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767154,20.5158106539,16.9372960712,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767155,22.2811346988,16.9302110436,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767156,21.9606791885,17.3346206688,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767157,22.8633790344,16.912973904,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767158,22.2416387688,16.8386161643,1,1,2,4,3,3,0,4,1,2,1,2,2,0,3,3,3,4,3,4,1,1,4,3
CHEMBL1767159,24.1118727407,14.9046547549,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767160,23.2582038371,14.5783466737,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767161,23.5385675101,15.1229537428,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,2,3,4,1,1,4,3
CHEMBL1767162,23.1436748765,15.1363921041,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767163,23.1447425977,15.2613158758,1,1,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767164,21.6436388931,16.0025188505,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767165,22.6506019184,15.1889541943,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767166,22.2072778342,15.1876015922,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767167,23.4440116467,15.6711082106,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL1767168,19.9711342403,15.6791268297,1,3,2,1,0,2,0,4,1,2,1,2,2,3,3,3,3,4,3,4,1,1,4,3
CHEMBL177612,22.2356504884,-3.23324611563,2,0,0,2,1,4,2,4,4,3,4,4,4,0,4,4,4,4,4,0,4,1,4,3
CHEMBL178191,9.26301817114,25.6960225794,2,1,0,2,1,3,2,2,3,1,2,2,3,3,3,1,3,2,3,2,3,2,0,2
CHEMBL178192,9.49824121568,26.2853906974,2,1,0,2,1,3,2,2,3,1,2,2,3,3,3,1,3,2,3,2,3,2,0,2
CHEMBL1783877,-22.4024477077,-22.9411305298,3,3,3,3,3,0,0,3,2,3,3,0,3,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783889,-23.3870023983,-24.4948259148,3,3,3,1,3,0,0,3,2,3,3,1,3,3,1,1,0,2,0,0,2,3,3,1
CHEMBL1783890,-28.1752344921,-17.8002963695,1,1,2,1,2,3,2,2,2,2,3,3,1,0,1,1,0,0,0,3,3,2,0,3
CHEMBL1783891,-23.3855612309,-22.8199428282,3,3,3,1,3,0,0,3,2,3,3,1,3,3,1,1,0,0,0,0,2,3,3,1
CHEMBL1783892,-21.2338738085,-22.5448922123,3,3,3,1,2,4,3,3,2,3,3,1,1,3,1,1,0,0,0,0,2,3,3,1
CHEMBL1783893,-22.8434916712,-24.5551696868,3,3,3,1,3,0,0,3,2,3,3,1,3,3,1,1,0,0,0,0,2,3,3,1
CHEMBL1783894,-20.427387047,-25.0896179249,3,3,3,1,2,4,3,3,2,3,3,1,1,3,1,1,0,0,0,0,2,3,3,1
CHEMBL1783895,-11.3383515902,20.520356381,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,1,1
CHEMBL1783896,-11.3391171089,20.5246591302,0,1,1,0,0,1,3,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,1,1
CHEMBL1783897,-20.8280393154,-20.6928566763,3,3,3,3,3,0,0,3,2,3,3,0,3,3,3,1,0,0,0,0,2,3,3,0
CHEMBL1783898,-22.3322118496,-23.0851277128,3,3,3,3,2,4,3,3,2,3,3,0,1,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783899,-21.8569825326,-21.05907271,3,1,3,3,2,4,3,1,2,3,3,0,1,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783900,-22.0467997154,-21.3067941416,3,3,3,3,2,4,3,3,2,3,3,0,1,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783901,-22.1038051734,-21.4156840726,3,3,3,3,3,0,0,3,2,3,3,0,3,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783902,-22.2286061755,-20.6417680034,3,1,3,3,2,4,3,1,2,4,3,0,1,1,3,1,0,0,0,0,2,3,3,0
CHEMBL1783903,-22.5153600717,-20.7821688637,3,3,3,3,2,4,3,3,2,3,3,0,1,3,3,1,0,0,0,0,2,3,3,0
CHEMBL1783904,-22.570442352,-20.8273973597,3,3,3,3,3,0,0,3,2,3,3,0,3,1,3,1,0,0,0,0,2,3,3,0
CHEMBL1783905,-23.3004870187,-22.5669784387,3,3,3,1,3,0,0,3,2,3,3,1,3,3,1,1,0,0,0,0,2,3,3,1
CHEMBL1783906,-22.3744191516,-23.2650394879,2,3,0,1,3,1,0,3,2,3,3,1,4,3,4,1,0,2,0,0,2,3,3,1
CHEMBL1783907,-33.5359540611,13.1344741751,3,3,4,4,0,1,1,1,1,4,1,0,2,2,4,4,1,3,1,0,0,1,2,0
CHEMBL1783908,-33.4281072778,14.9076433585,3,3,4,4,0,1,3,0,1,4,1,3,2,4,0,3,1,2,1,2,0,1,2,3
CHEMBL1783909,-33.9536817168,14.1052806111,3,3,4,4,0,1,1,0,1,4,1,3,2,4,0,3,1,2,1,2,0,1,2,3
CHEMBL1783910,-23.7734438794,0.0351756505832,0,3,1,0,0,1,1,0,0,4,1,0,0,2,0,0,1,1,1,1,0,0,1,1
CHEMBL1783911,-20.8413611555,-20.6756492271,3,3,3,3,2,4,3,3,2,3,3,0,1,3,3,1,0,0,0,0,2,3,3,0
CHEMBL1783912,-20.8931323816,-20.647643405,3,1,3,3,2,4,3,1,2,3,3,0,1,3,3,1,0,0,0,0,2,3,3,0
CHEMBL1783913,-21.4634418332,-22.5014024734,3,3,3,3,3,0,0,3,2,3,3,0,3,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783914,-22.2776558668,-22.3225479392,3,3,3,3,2,4,3,3,2,3,3,0,1,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783915,-21.4576789534,-21.9261747692,3,1,3,3,2,4,3,1,2,3,3,0,1,1,1,1,0,0,0,0,2,3,3,0
CHEMBL1783916,-23.476263556,-22.1336025425,3,3,3,3,3,0,0,3,2,3,3,0,3,3,1,1,0,0,0,0,2,3,3,0
CHEMBL1783917,-23.5067181002,-22.0384960692,3,3,3,3,2,4,3,3,2,3,3,0,1,3,1,1,0,0,0,0,2,3,3,0
CHEMBL178410,9.4865697307,25.9381984265,1,1,0,2,1,3,2,2,3,1,2,2,1,3,3,1,3,2,3,2,3,2,0,2
CHEMBL178608,-6.05415383777,-13.0292268734,2,3,0,2,4,4,3,4,3,2,3,4,2,2,2,2,4,3,4,4,4,4,3,4
CHEMBL178609,-8.43870381849,-13.1904522653,2,3,0,2,4,4,3,4,3,2,3,4,2,2,2,2,4,3,4,4,4,4,3,4
CHEMBL178682,10.0914011454,26.1275829597,2,1,0,2,1,3,2,2,3,1,2,2,3,3,3,1,3,2,3,2,3,2,0,2
CHEMBL1788227,27.5414615204,17.1344561291,4,0,4,4,4,4,4,1,4,3,4,0,4,0,4,4,4,4,2,0,4,1,0,0
CHEMBL1788247,27.5168731776,17.7103800579,4,0,4,4,4,4,4,1,4,3,4,0,4,0,4,4,4,4,4,0,4,1,4,0
CHEMBL178853,12.7584804066,25.0125527,2,1,0,2,1,3,2,2,3,1,2,2,3,3,4,4,3,2,3,2,3,2,0,2
CHEMBL1789356,29.1126104378,17.3411503698,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,0,4,1,4,2
CHEMBL1789360,29.8667127293,17.6318539699,4,0,4,4,4,4,4,1,4,3,4,0,4,0,4,4,4,4,2,0,4,1,0,0
CHEMBL178950,12.2447278481,24.9178544576,2,1,0,2,1,3,2,2,3,1,2,2,3,3,3,1,3,2,3,2,3,2,0,2
CHEMBL1789558,30.8093344821,17.2092323407,4,0,4,4,4,4,4,1,4,3,4,0,4,0,4,4,4,4,2,0,4,1,0,0
CHEMBL178962,-8.75635201146,-13.8574643244,2,3,0,2,4,4,3,4,3,2,3,4,2,2,2,2,4,3,4,4,4,4,3,4
