,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL197408,11.9917260298,18.0498552052,0,0,0,2,3,2,3,1,1,2,1,4,2,2,0,2,0,1,3,3,1,3,3,2
CHEMBL197614,-25.4542287019,-35.2767551117,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL197630,-1.3331119057,-22.6516056758,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,4,0,4,1,4,1,3
CHEMBL197646,-25.2209188729,13.5367046889,3,0,3,0,0,2,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL197653,35.9873022264,7.93664636915,3,3,3,0,0,4,0,0,4,3,2,0,4,4,3,1,4,3,4,0,4,2,0,0
CHEMBL197663,-27.842340775,-38.3831452816,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL197664,-25.4158285156,11.8108026468,2,0,3,0,0,2,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL197677,-28.4336010689,-34.7699234525,1,3,1,3,4,1,4,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL197796,11.4439057468,18.1885922117,0,0,0,2,3,2,3,1,1,2,1,4,2,2,0,2,0,1,3,3,1,3,3,2
CHEMBL197807,-35.7674359916,27.7384843442,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL197870,-25.9581452125,-36.2036249266,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL197990,-28.1925443072,-36.0840176062,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL198007,-35.3838805848,27.5667753877,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198015,-22.4483472,27.1722479234,0,3,0,1,3,2,3,2,2,1,2,2,3,0,4,0,2,1,0,2,1,4,1,3
CHEMBL198097,-35.6030401166,28.4379839915,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198109,-35.7648069907,26.6829978532,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198123,-26.9635856321,10.5016409824,2,0,3,0,0,2,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL198124,-25.9190605227,10.316111485,2,0,3,0,0,2,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL198171,-37.7669678936,25.7126824084,0,3,0,1,3,1,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198192,-33.344112067,27.6566153589,0,3,0,1,3,3,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198330,-32.4387296342,26.9511394554,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198440,-34.4452178094,30.6233412404,0,3,0,1,3,1,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198458,-35.6749690965,27.5049869959,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL198463,-20.8325315732,-10.4014472788,1,3,0,1,1,1,1,1,0,4,1,2,3,0,4,4,0,4,0,4,0,4,2,3
CHEMBL198580,2.10286341991,28.4451738828,1,3,1,2,2,1,1,2,2,4,0,2,3,0,2,3,3,4,3,2,3,1,1,2
CHEMBL198599,-27.4886321967,-38.8832322264,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL198617,-24.8523920163,12.5099167467,2,2,3,0,0,2,0,0,3,3,0,0,0,2,3,1,4,3,1,0,4,3,0,0
CHEMBL198712,-22.488092753,26.7292172099,0,3,0,1,3,2,3,2,2,1,2,2,3,0,4,0,2,1,0,2,1,4,1,3
CHEMBL199161,-27.9507320877,-34.8345740137,1,3,1,3,1,1,1,1,0,0,1,2,1,1,2,3,0,0,0,2,0,2,2,3
CHEMBL199177,-33.8854382269,27.8310589635,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL199182,-28.464780471,-35.869191635,1,3,1,3,1,0,1,1,0,0,1,2,3,1,2,3,0,0,0,2,0,2,2,3
CHEMBL199186,2.76021086617,28.2735257546,1,3,1,2,2,1,1,2,2,4,0,2,3,0,2,3,3,4,3,2,3,1,1,2
CHEMBL199385,37.4764794242,6.97663586906,3,3,3,0,0,4,0,0,4,3,2,0,4,4,3,1,4,3,4,0,4,4,0,0
CHEMBL199775,37.0582967348,8.22728439812,3,3,3,0,0,4,0,0,4,3,2,0,4,4,3,1,4,3,4,0,4,2,0,0
CHEMBL200104,36.0150087413,7.83206291766,3,3,3,0,0,4,0,0,4,3,2,0,4,4,3,1,4,3,4,0,4,2,0,0
CHEMBL201062,28.5856128726,31.1487011581,3,3,3,0,0,4,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,2,4,0
CHEMBL201117,29.9389032288,31.4660772494,3,3,3,0,0,3,0,4,3,3,4,3,4,4,3,4,4,3,4,4,4,2,4,4
CHEMBL201132,35.8660778243,7.80700547098,3,3,3,0,0,4,0,0,4,3,2,0,4,4,3,1,4,3,4,0,4,2,0,0
CHEMBL2011865,-21.2683326998,16.6938745215,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,1,3,4,4,3,4,4,4
CHEMBL201454,28.725002223,31.3378947739,3,3,3,0,0,4,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,4,4,0
CHEMBL201897,28.4763199685,30.9547285219,3,3,3,0,0,4,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,2,4,0
CHEMBL201930,29.4763626231,30.7768759427,3,3,3,0,0,4,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,2,4,0
CHEMBL2022269,-30.3587406088,30.5548286816,1,0,2,3,3,1,3,3,3,2,4,3,4,3,4,4,1,2,3,4,3,4,4,4
CHEMBL2022271,-30.4944808649,30.8402422008,1,0,2,3,3,4,3,3,3,2,4,3,4,2,4,4,1,2,3,4,3,4,4,4
CHEMBL2022272,-30.5998065187,30.5804475155,1,0,2,3,3,4,3,3,3,2,4,3,4,2,4,4,1,2,3,4,3,4,4,4
CHEMBL2022273,-30.4524925481,30.5414900917,1,3,2,3,3,0,3,3,3,2,4,3,4,4,4,4,1,2,3,4,3,4,4,4
CHEMBL2022276,-30.5807904055,31.6769278848,1,0,2,3,3,0,3,3,3,2,4,3,4,1,4,4,1,2,3,4,3,4,4,4
CHEMBL2022277,-30.5574568539,31.6522936588,1,0,2,3,3,0,3,3,3,2,4,3,4,1,4,4,1,2,3,4,3,4,4,4
CHEMBL2022278,-31.1372141217,31.5530972245,1,0,2,3,3,4,3,3,3,2,4,3,4,3,4,4,1,2,3,4,3,4,4,4
CHEMBL2022279,-31.2489845496,29.9724744319,1,0,2,3,3,0,3,3,3,2,4,3,4,3,4,4,1,2,3,4,3,4,4,4
CHEMBL202324,29.8347338771,31.5573861428,3,3,3,0,0,3,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,2,4,0
CHEMBL202458,30.2901606723,32.6951540274,3,0,3,0,0,3,0,4,3,3,4,3,4,4,3,4,4,3,4,4,4,2,4,4
CHEMBL202538,29.8357626894,32.7418719386,3,3,3,0,0,3,0,4,3,3,4,3,4,4,3,4,4,3,4,4,4,2,4,4
CHEMBL202616,30.0373287186,34.4371289622,3,3,3,0,0,3,0,4,3,3,4,3,4,4,3,4,4,3,4,4,4,2,4,4
CHEMBL202656,27.881928586,30.3148509707,3,3,3,0,0,4,0,0,3,3,4,0,4,4,3,1,4,3,4,0,4,2,4,0
CHEMBL202795,-36.6914811223,-12.8671002369,3,3,3,0,0,3,0,0,4,2,0,0,4,3,3,1,1,2,1,0,4,0,0,0
CHEMBL2028019,0.893001677425,-7.52586474719,0,3,1,2,2,1,2,2,0,0,1,4,1,1,1,0,0,4,0,2,0,4,2,4
CHEMBL203013,-37.5383673453,-12.1728493937,3,3,3,0,0,3,0,4,4,2,0,4,0,4,3,1,1,2,1,4,4,0,0,4
CHEMBL203025,13.2784315809,8.44272300161,3,3,3,0,0,3,0,0,1,4,4,0,4,1,4,1,4,2,4,0,4,4,4,0
CHEMBL2031737,2.02374216373,2.23409943208,3,0,1,3,2,1,1,2,4,4,2,3,3,4,2,3,3,4,2,2,3,4,3,4
CHEMBL2032049,-8.4935710243,32.6782116915,2,0,2,0,2,2,2,3,3,4,4,4,1,0,2,3,4,4,4,4,0,4,4,4
CHEMBL203230,-36.914819138,-14.009009708,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL203393,-38.4767204717,-11.1483672374,3,3,3,0,0,3,0,0,4,2,0,0,0,4,3,1,1,2,1,0,4,0,0,0
CHEMBL203396,-36.4489004089,-11.8300729852,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL2037430,5.31540989539,4.3450381216,2,0,2,0,1,1,3,1,0,0,3,3,0,0,4,4,0,0,2,2,0,2,4,4
CHEMBL2037431,6.09946447236,0.187584943104,2,0,2,0,1,1,3,1,0,0,3,3,0,0,4,4,0,0,2,2,0,2,4,4
CHEMBL2037432,2.47419291248,5.13187491154,2,0,2,0,2,0,2,1,0,0,3,3,0,3,4,4,0,0,2,2,0,1,4,4
CHEMBL2037518,4.32111887418,7.75619912193,2,0,2,0,2,0,2,1,0,3,3,3,3,1,2,3,0,0,2,2,0,2,4,4
CHEMBL2037519,3.88126147433,7.96120759237,2,0,2,0,1,0,3,1,0,3,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037520,5.70229163597,5.81840845292,0,3,1,2,2,1,2,2,0,0,3,4,3,1,4,4,2,4,3,4,0,2,4,4
CHEMBL2037521,3.27886038025,5.42558967678,2,0,2,0,1,0,3,1,0,0,3,3,0,0,4,4,0,0,2,2,0,2,4,4
CHEMBL2037522,2.72381862561,4.87080015306,2,0,2,0,1,0,3,1,0,3,3,3,0,0,4,4,0,0,2,2,0,2,4,4
CHEMBL2037523,1.27369973667,7.98317996967,2,0,2,0,1,0,3,1,0,3,3,3,0,0,4,4,0,0,2,2,0,2,4,4
CHEMBL2037524,5.68936579352,5.9667372678,2,0,2,0,1,1,3,1,0,0,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037525,6.1956913832,7.36371811724,2,0,2,0,1,0,3,1,0,0,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037526,5.52051333534,7.6270989347,1,3,1,2,2,1,4,4,0,3,3,3,3,0,2,3,0,0,2,4,0,2,4,4
CHEMBL2037527,5.08487097981,7.99360440988,2,0,2,0,1,0,3,1,0,3,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037528,6.52481819542,7.08558537877,2,0,2,0,1,0,3,1,0,0,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037529,5.98376262524,7.72945408387,2,0,2,0,1,0,3,1,0,0,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037530,5.65653541367,8.05519153782,2,0,2,0,1,0,3,1,0,0,3,3,3,0,2,3,0,0,2,2,0,2,4,4
CHEMBL2037531,4.9971089378,7.49104475598,2,0,2,0,2,0,2,1,0,3,3,3,3,1,2,3,0,0,2,2,0,2,4,4
CHEMBL205671,-37.103743399,-13.1770142221,3,3,3,0,0,3,0,0,4,2,0,0,0,4,3,1,1,2,1,0,4,0,0,0
CHEMBL2059590,-10.278419004,29.7692278195,0,3,2,3,2,1,2,2,2,2,4,4,2,0,0,2,4,4,4,4,3,4,4,4
CHEMBL206307,-10.8227285552,-7.86391289009,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,3,3,0
CHEMBL206308,-10.3399389206,-8.33330476084,4,1,4,4,3,4,3,3,1,1,2,3,3,3,2,3,2,0,2,1,3,3,3,4
CHEMBL206333,-37.1818985739,-12.4594341511,3,3,3,0,0,3,0,0,4,2,0,0,0,3,3,1,1,2,1,0,4,0,0,0
CHEMBL206386,-37.1903721705,-12.3283338208,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL206394,-37.0306216875,-11.3045617964,3,3,3,0,0,3,0,0,4,2,0,0,0,4,3,1,1,2,1,0,4,0,0,0
CHEMBL206618,-37.2888050875,-10.2256767814,3,3,3,0,0,3,0,0,4,2,0,0,0,4,3,1,1,2,1,0,4,0,0,0
CHEMBL206845,-36.767704944,-12.0618306367,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL207064,-10.9562767859,-6.4814928816,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,4,3,0
CHEMBL207386,-9.68488369379,-8.72379592275,0,3,1,1,2,0,2,3,1,1,2,3,3,1,2,3,2,0,2,1,3,1,3,4
CHEMBL207566,-15.3359689152,-14.663047596,0,3,1,1,1,2,1,1,1,1,2,0,4,0,2,3,2,0,2,1,3,1,2,1
CHEMBL20771,15.1169945701,19.364895736,0,0,0,2,3,1,3,1,1,2,1,4,2,2,0,3,0,1,3,3,1,3,3,2
CHEMBL207850,-12.173010642,-6.32149703334,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,1,2,0
CHEMBL20791,-14.0273207366,43.1016042098,1,3,0,3,3,2,3,2,1,2,4,4,2,0,0,2,3,1,3,3,1,3,4,4
CHEMBL2087337,-10.0501607997,29.6273487652,4,1,4,4,4,4,4,4,2,4,4,4,2,0,2,2,4,4,4,4,3,4,4,4
CHEMBL208894,1.19822940111,-23.8655029221,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL209324,-13.4258994892,-31.5361654904,4,1,4,4,3,4,3,3,0,0,1,2,4,2,2,3,0,1,2,1,0,2,2,4
CHEMBL209387,-38.535102671,33.6047764861,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL209415,-10.4986818429,-8.27874336371,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,3,3,0
CHEMBL209424,1.21768510207,-26.4032445557,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL209431,3.24862898767,-23.1348704776,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL209432,3.01651908888,-23.3402917567,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL209573,1.62913153753,-25.0053190639,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL20963,-15.618865113,43.1974236023,1,3,0,3,3,2,3,2,1,2,4,4,2,0,0,2,3,1,3,3,1,3,4,4
CHEMBL2096711,-34.4302730924,-13.6037351453,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,4,1,0,4,0,0,0
CHEMBL209674,-39.4958309104,32.7575434846,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,4,1,3
CHEMBL2096809,-34.382257097,-13.3847931901,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL209727,-37.2462898549,31.2137438321,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL209735,3.90863782927,-25.120700634,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL209821,4.59194526069,0.126269524019,4,1,4,4,3,3,3,3,0,4,1,4,1,2,1,0,0,0,0,2,0,4,2,4
CHEMBL209900,0.752044607507,-26.7730509156,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL210007,0.630086179844,-24.193518939,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL210053,1.25467675012,-23.0298392148,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL210059,0.954459651434,-23.0911703536,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL210124,1.20443020541,-25.0741263128,0,3,0,1,3,2,3,2,2,1,2,2,3,3,1,0,2,1,0,2,1,0,1,3
CHEMBL210230,-9.91532463942,-9.25986645265,2,2,2,3,2,0,2,3,1,1,2,3,3,2,1,0,2,0,2,1,3,3,3,1
CHEMBL210413,-10.3992855287,-7.7673553807,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,3,3,0
CHEMBL210514,24.3284711758,-19.7534296365,1,0,2,3,3,1,3,4,2,4,4,4,2,0,0,2,3,4,3,4,3,4,4,4
CHEMBL210578,12.3513597636,-4.05691795051,2,0,2,3,2,2,2,3,1,1,3,3,3,3,1,0,2,0,2,1,2,1,3,2
CHEMBL210849,-11.8725324512,-6.27310937295,4,1,4,4,3,4,3,4,1,1,2,0,3,3,2,3,2,0,2,1,3,3,3,0
CHEMBL211103,0.360667719523,-26.6004595096,0,3,0,1,3,2,3,2,2,1,2,2,2,0,1,0,2,1,0,2,1,0,1,3
CHEMBL211190,1.06307114039,-25.5274932975,0,3,0,1,3,2,3,2,2,1,2,2,3,3,1,0,2,1,0,2,1,0,1,3
CHEMBL2112055,-34.3773274386,-13.1325860001,3,3,3,0,0,3,0,0,4,2,0,0,0,2,3,1,1,2,1,0,4,0,0,0
CHEMBL2112371,35.4893851198,20.4066171912,4,4,4,3,4,4,4,4,2,2,4,0,0,4,3,1,1,4,3,0,4,3,4,2
CHEMBL211267,1.75063266169,-25.7012358452,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL2112882,26.6412502776,3.09859441285,1,3,2,3,4,1,4,4,3,4,3,4,3,2,2,3,4,4,4,4,3,0,2,3
CHEMBL2113093,37.9902076868,19.8407185869,4,2,4,3,4,4,4,4,2,2,4,0,0,2,3,1,1,4,3,0,4,3,4,2
CHEMBL2113264,-8.93854081786,-30.4746727784,2,3,1,2,1,2,1,2,4,2,0,1,1,2,1,0,1,2,1,0,3,1,0,0
CHEMBL2113667,-3.59041545621,31.7341484055,3,0,3,0,3,0,2,3,3,3,3,3,0,3,4,4,4,3,4,4,2,1,3,4
CHEMBL2114265,21.2299291394,33.962773484,2,2,3,0,0,4,0,0,3,3,0,0,4,4,3,1,4,3,1,0,4,4,0,1
CHEMBL2114266,25.6987049771,28.7984286566,3,3,3,0,0,4,0,0,3,3,0,0,4,4,3,1,4,3,1,0,4,2,0,0
CHEMBL211466,3.42881509128,-24.5808069426,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL2115252,25.8606879987,30.2179744417,3,3,3,0,0,4,0,0,3,3,0,0,4,4,3,1,4,3,1,0,4,2,0,0
CHEMBL2115254,25.698706326,28.798429243,3,3,3,0,0,4,0,0,3,3,0,0,4,4,3,1,4,3,1,0,4,2,0,0
CHEMBL211719,-38.0674514364,31.13907611,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL211850,1.80634437142,-25.1525014159,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL211980,-39.6635531838,30.177252379,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL212064,1.71443482725,-21.7410927723,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL212197,36.0571607801,-1.13720967715,4,2,4,4,0,4,4,4,4,4,4,4,4,4,3,1,4,3,4,1,4,3,4,4
CHEMBL212270,1.48965745855,-26.1783639186,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL212482,-0.503365066954,-23.3476890607,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL212686,-37.1327465787,31.2604112108,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL212769,-39.881164807,33.1707309455,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL212886,2.59532364495,-24.3515536028,0,3,0,1,3,2,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1,0,1,3
CHEMBL212912,-32.4058008396,21.6824261355,1,0,2,3,3,2,0,1,3,2,4,3,4,0,4,3,1,2,3,4,3,4,4,4
CHEMBL213272,1.81067970702,-22.7602705273,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL213328,1.04659788079,-22.4752650816,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL213336,-32.5466950411,24.1945556403,1,0,2,3,3,2,0,1,3,2,4,3,4,0,4,3,1,2,3,4,3,4,4,4
CHEMBL213358,-37.3150732718,32.0699502455,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL213368,-39.7467500402,31.0516789092,0,3,0,1,3,2,3,2,2,1,2,2,3,3,1,0,2,1,0,2,1,0,1,3
CHEMBL213424,-32.6661732585,22.4874712034,1,0,2,3,3,2,0,1,3,2,4,3,4,0,4,3,1,2,3,4,3,4,4,4
CHEMBL213492,-32.713603195,22.8355818621,1,0,2,3,3,2,0,1,3,2,4,3,4,3,4,3,1,2,3,4,3,4,4,4
CHEMBL213612,39.0207016839,-0.0992840914703,4,4,4,4,0,4,4,4,4,4,4,4,4,4,3,1,4,3,4,1,4,3,4,4
CHEMBL21369,10.0163009317,20.7384200425,0,0,0,2,3,1,3,1,1,2,1,4,2,2,0,3,0,1,3,3,1,4,3,2
CHEMBL213834,-32.4505674018,22.9487021553,1,0,2,3,3,2,0,1,3,2,4,3,4,0,4,3,1,2,3,4,3,4,4,4
CHEMBL213839,1.50136401118,-22.1502393579,0,3,0,1,3,2,3,2,2,1,2,2,1,3,1,0,2,1,0,2,1,0,1,3
CHEMBL213958,-37.8594692211,31.138319356,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL213987,-1.44629300474,-27.4237411872,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL214379,37.8105430811,-0.282664084452,4,4,4,4,0,4,4,4,4,4,4,4,4,4,3,1,4,3,4,1,4,3,4,4
CHEMBL214397,-37.0556876962,31.0245886244,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL214398,-40.2909046095,33.3034284285,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL215781,35.5588987402,3.43372332232,4,2,4,4,0,4,4,4,4,4,4,4,4,4,3,1,4,3,4,1,4,3,4,4
CHEMBL215864,3.39649633001,-23.3357798829,0,3,0,1,3,2,3,2,2,1,2,2,1,2,1,0,2,1,0,2,1,0,1,3
CHEMBL2164350,2.8151263711,9.53655306856,1,3,1,2,4,1,4,4,1,4,4,2,3,2,1,3,0,4,0,2,0,4,4,2
CHEMBL2164354,1.45856765451,11.9187728515,1,3,1,2,4,1,4,4,1,4,4,2,3,2,1,3,0,4,0,2,0,4,4,2
CHEMBL2165126,2.7291884307,-10.8355923261,0,0,0,2,1,0,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,2,2,1
CHEMBL2165137,2.29011534176,-8.97592806,2,0,2,1,2,0,2,1,0,0,3,1,0,0,4,4,0,4,0,1,2,4,4,1
CHEMBL2165447,-22.7690788803,-5.47879740822,3,4,2,3,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4
CHEMBL21724,-14.6337931426,43.6592977685,1,3,0,3,3,2,3,2,1,2,4,4,2,0,0,2,3,1,3,3,1,3,4,4
CHEMBL21731,-24.2564485335,-3.89461024804,4,4,4,4,0,3,0,4,2,2,0,4,0,4,3,1,1,2,1,1,4,3,0,3
CHEMBL21790,-13.4424587831,43.4599225355,1,3,0,3,3,2,3,2,1,2,4,4,2,0,0,2,3,1,3,3,1,3,4,4
CHEMBL2179217,-10.2458961791,16.7757536972,4,3,4,4,3,0,3,3,3,4,4,4,4,3,2,3,3,4,4,4,3,4,4,3
CHEMBL2179222,-6.76072131574,14.6875003137,4,3,4,4,3,0,3,3,3,4,4,4,4,1,2,3,3,4,4,4,3,4,4,3
CHEMBL2179670,-22.5961756413,38.3439582598,0,3,2,1,2,0,2,3,0,0,0,2,1,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2179671,-22.6634721636,38.6121388794,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2179672,-23.0080356277,38.1537410319,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2179673,-23.3276456024,38.3616307746,0,3,2,1,2,0,2,3,0,0,0,2,1,0,3,4,2,0,2,2,3,3,2,3
CHEMBL2179674,-21.5455944333,38.4778007846,0,3,2,1,2,0,2,3,0,0,0,2,1,0,3,4,2,0,2,2,3,3,2,3
CHEMBL2179678,-23.3159743798,32.5563215658,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2179679,-22.5850322312,39.2837036821,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2179707,-10.6985269702,30.0827990352,0,3,2,3,2,0,2,2,2,2,4,4,2,0,0,2,2,1,2,2,3,3,4,4
CHEMBL2181166,-22.0220796114,41.980441389,0,3,2,1,2,0,2,3,0,0,0,2,0,3,3,4,2,0,2,2,3,3,2,3
CHEMBL2181168,-21.8625700631,41.4487026383,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2181169,-21.2128768868,39.7944137189,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2181170,-20.7747722067,41.4644670353,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
CHEMBL2181171,-22.933365949,41.1652014291,0,3,2,1,2,0,2,3,0,0,0,2,0,1,3,4,2,0,2,2,3,3,2,3
